dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
4/1/2013,26.727,0.554,Bandundu,Congo (Democratic Republic Of The),4.02S,16.88E
5/1/2013,26.54,0.587,Bandundu,Congo (Democratic Republic Of The),4.02S,16.88E
6/1/2013,25.568,0.416,Bandundu,Congo (Democratic Republic Of The),4.02S,16.88E
7/1/2013,24.768,0.49,Bandundu,Congo (Democratic Republic Of The),4.02S,16.88E
8/1/2013,25.104,1.02,Bandundu,Congo (Democratic Republic Of The),4.02S,16.88E
9/1/2013,,,Bandundu,Congo (Democratic Republic Of The),4.02S,16.88E
1/1/2012,25.043,0.381,Bandung,Indonesia,7.23S,107.84E
2/1/2012,25.362,0.34,Bandung,Indonesia,7.23S,107.84E
3/1/2012,25.339,0.206,Bandung,Indonesia,7.23S,107.84E
4/1/2012,25.644,0.34,Bandung,Indonesia,7.23S,107.84E
5/1/2012,25.945,0.278,Bandung,Indonesia,7.23S,107.84E
6/1/2012,25.409,0.28,Bandung,Indonesia,7.23S,107.84E
7/1/2012,24.96,0.34,Bandung,Indonesia,7.23S,107.84E
8/1/2012,25.146,0.228,Bandung,Indonesia,7.23S,107.84E
9/1/2012,26.09,0.348,Bandung,Indonesia,7.23S,107.84E
10/1/2012,26.503,0.53,Bandung,Indonesia,7.23S,107.84E
11/1/2012,26.207,0.386,Bandung,Indonesia,7.23S,107.84E
12/1/2012,25.456,0.261,Bandung,Indonesia,7.23S,107.84E
1/1/2013,25.076,0.358,Bandung,Indonesia,7.23S,107.84E
2/1/2013,25.502,0.355,Bandung,Indonesia,7.23S,107.84E
3/1/2013,25.63,0.463,Bandung,Indonesia,7.23S,107.84E
4/1/2013,25.78,0.383,Bandung,Indonesia,7.23S,107.84E
5/1/2013,25.855,0.269,Bandung,Indonesia,7.23S,107.84E
6/1/2013,25.64,0.471,Bandung,Indonesia,7.23S,107.84E
7/1/2013,24.891,0.869,Bandung,Indonesia,7.23S,107.84E
8/1/2013,25.459,0.554,Bandung,Indonesia,7.23S,107.84E
9/1/2013,,,Bandung,Indonesia,7.23S,107.84E
1/1/2012,0.788,0.87,Baneh,Iran,36.17N,45.75E
2/1/2012,1.413,0.531,Baneh,Iran,36.17N,45.75E
3/1/2012,4.197,0.248,Baneh,Iran,36.17N,45.75E
4/1/2012,14.109,0.228,Baneh,Iran,36.17N,45.75E
5/1/2012,19.48,0.316,Baneh,Iran,36.17N,45.75E
6/1/2012,24.763,0.348,Baneh,Iran,36.17N,45.75E
7/1/2012,27.629,0.349,Baneh,Iran,36.17N,45.75E
8/1/2012,28.131,0.257,Baneh,Iran,36.17N,45.75E
9/1/2012,23.105,0.513,Baneh,Iran,36.17N,45.75E
10/1/2012,16.807,0.576,Baneh,Iran,36.17N,45.75E
11/1/2012,10.25,0.439,Baneh,Iran,36.17N,45.75E
12/1/2012,3.015,0.837,Baneh,Iran,36.17N,45.75E
1/1/2013,1.544,1.167,Baneh,Iran,36.17N,45.75E
2/1/2013,4.669,0.702,Baneh,Iran,36.17N,45.75E
3/1/2013,8.262,0.983,Baneh,Iran,36.17N,45.75E
4/1/2013,13.15,0.94,Baneh,Iran,36.17N,45.75E
5/1/2013,17.829,0.408,Baneh,Iran,36.17N,45.75E
6/1/2013,23.511,0.975,Baneh,Iran,36.17N,45.75E
7/1/2013,27.436,1.128,Baneh,Iran,36.17N,45.75E
8/1/2013,26.74,0.495,Baneh,Iran,36.17N,45.75E
9/1/2013,,,Baneh,Iran,36.17N,45.75E
1/1/2012,23.408,0.298,Bangalore,India,12.05N,77.26E
2/1/2012,25.513,0.316,Bangalore,India,12.05N,77.26E
3/1/2012,28.116,0.153,Bangalore,India,12.05N,77.26E
4/1/2012,28.699,0.368,Bangalore,India,12.05N,77.26E
5/1/2012,28.447,0.319,Bangalore,India,12.05N,77.26E
6/1/2012,26.912,0.253,Bangalore,India,12.05N,77.26E
7/1/2012,26.003,0.512,Bangalore,India,12.05N,77.26E
8/1/2012,25.542,0.769,Bangalore,India,12.05N,77.26E
9/1/2012,25.976,0.381,Bangalore,India,12.05N,77.26E
10/1/2012,25.41,0.54,Bangalore,India,12.05N,77.26E
11/1/2012,24.601,0.3,Bangalore,India,12.05N,77.26E
12/1/2012,23.881,0.253,Bangalore,India,12.05N,77.26E
1/1/2013,24.168,0.295,Bangalore,India,12.05N,77.26E
2/1/2013,25.798,0.52,Bangalore,India,12.05N,77.26E
3/1/2013,28.057,0.445,Bangalore,India,12.05N,77.26E
4/1/2013,29.593,0.435,Bangalore,India,12.05N,77.26E
5/1/2013,29.189,0.514,Bangalore,India,12.05N,77.26E
6/1/2013,25.835,0.384,Bangalore,India,12.05N,77.26E
7/1/2013,25.008,0.416,Bangalore,India,12.05N,77.26E
8/1/2013,25.236,0.52,Bangalore,India,12.05N,77.26E
9/1/2013,,,Bangalore,India,12.05N,77.26E
1/1/2012,18.815,0.286,Bangaon,India,23.31N,88.25E
2/1/2012,22.408,0.138,Bangaon,India,23.31N,88.25E
3/1/2012,27.878,0.186,Bangaon,India,23.31N,88.25E
4/1/2012,30.299,0.404,Bangaon,India,23.31N,88.25E
5/1/2012,32.232,0.346,Bangaon,India,23.31N,88.25E
6/1/2012,31.959,0.624,Bangaon,India,23.31N,88.25E
7/1/2012,29.68,0.465,Bangaon,India,23.31N,88.25E
8/1/2012,29.762,0.499,Bangaon,India,23.31N,88.25E
9/1/2012,29.653,0.524,Bangaon,India,23.31N,88.25E
10/1/2012,27.427,0.668,Bangaon,India,23.31N,88.25E
11/1/2012,23.487,0.298,Bangaon,India,23.31N,88.25E
12/1/2012,19.621,0.642,Bangaon,India,23.31N,88.25E
1/1/2013,17.757,0.419,Bangaon,India,23.31N,88.25E
2/1/2013,21.982,0.489,Bangaon,India,23.31N,88.25E
3/1/2013,27.702,0.439,Bangaon,India,23.31N,88.25E
4/1/2013,30.435,0.251,Bangaon,India,23.31N,88.25E
5/1/2013,30.921,0.241,Bangaon,India,23.31N,88.25E
6/1/2013,30.618,0.604,Bangaon,India,23.31N,88.25E
7/1/2013,30,0.447,Bangaon,India,23.31N,88.25E
8/1/2013,29.539,0.378,Bangaon,India,23.31N,88.25E
9/1/2013,,,Bangaon,India,23.31N,88.25E
1/1/2012,26.862,0.513,Bangkok,Thailand,13.66N,99.91E
2/1/2012,28.208,0.345,Bangkok,Thailand,13.66N,99.91E
3/1/2012,29.739,0.198,Bangkok,Thailand,13.66N,99.91E
4/1/2012,30.435,0.372,Bangkok,Thailand,13.66N,99.91E
5/1/2012,29.637,0.306,Bangkok,Thailand,13.66N,99.91E
6/1/2012,29.13,0.223,Bangkok,Thailand,13.66N,99.91E
7/1/2012,28.383,0.364,Bangkok,Thailand,13.66N,99.91E
8/1/2012,28.461,0.395,Bangkok,Thailand,13.66N,99.91E
9/1/2012,27.935,0.279,Bangkok,Thailand,13.66N,99.91E
10/1/2012,27.994,0.306,Bangkok,Thailand,13.66N,99.91E
11/1/2012,27.807,0.445,Bangkok,Thailand,13.66N,99.91E
12/1/2012,27.215,0.388,Bangkok,Thailand,13.66N,99.91E
1/1/2013,26.355,0.458,Bangkok,Thailand,13.66N,99.91E
2/1/2013,28.648,0.433,Bangkok,Thailand,13.66N,99.91E
3/1/2013,29.94,0.424,Bangkok,Thailand,13.66N,99.91E
4/1/2013,30.731,0.517,Bangkok,Thailand,13.66N,99.91E
5/1/2013,30.927,0.504,Bangkok,Thailand,13.66N,99.91E
6/1/2013,28.771,0.451,Bangkok,Thailand,13.66N,99.91E
7/1/2013,28.155,0.308,Bangkok,Thailand,13.66N,99.91E
8/1/2013,28.351,0.458,Bangkok,Thailand,13.66N,99.91E
9/1/2013,,,Bangkok,Thailand,13.66N,99.91E
1/1/2012,24.151,0.527,Bangui,Central African Republic,4.02N,18.48E
2/1/2012,26.395,0.366,Bangui,Central African Republic,4.02N,18.48E
3/1/2012,27.003,0.324,Bangui,Central African Republic,4.02N,18.48E
4/1/2012,26.614,0.232,Bangui,Central African Republic,4.02N,18.48E
5/1/2012,25.654,0.316,Bangui,Central African Republic,4.02N,18.48E
6/1/2012,25.062,0.554,Bangui,Central African Republic,4.02N,18.48E
7/1/2012,24.47,0.902,Bangui,Central African Republic,4.02N,18.48E
8/1/2012,24.918,0.714,Bangui,Central African Republic,4.02N,18.48E
9/1/2012,24.616,0.798,Bangui,Central African Republic,4.02N,18.48E
10/1/2012,24.29,0.933,Bangui,Central African Republic,4.02N,18.48E
11/1/2012,25.346,0.308,Bangui,Central African Republic,4.02N,18.48E
12/1/2012,24.806,0.388,Bangui,Central African Republic,4.02N,18.48E
1/1/2013,26.199,0.655,Bangui,Central African Republic,4.02N,18.48E
2/1/2013,26.691,1.799,Bangui,Central African Republic,4.02N,18.48E
3/1/2013,26.725,1.043,Bangui,Central African Republic,4.02N,18.48E
4/1/2013,25.811,0.463,Bangui,Central African Republic,4.02N,18.48E
5/1/2013,25.474,0.71,Bangui,Central African Republic,4.02N,18.48E
6/1/2013,25.529,0.427,Bangui,Central African Republic,4.02N,18.48E
7/1/2013,24.559,0.734,Bangui,Central African Republic,4.02N,18.48E
8/1/2013,24.527,0.701,Bangui,Central African Republic,4.02N,18.48E
9/1/2013,,,Bangui,Central African Republic,4.02N,18.48E
1/1/2012,-0.819,0.388,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
2/1/2012,-4.643,0.312,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
3/1/2012,7.593,0.601,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
4/1/2012,10.054,0.426,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
5/1/2012,14.19,0.356,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
6/1/2012,20.647,0.57,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
7/1/2012,22.804,0.559,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
8/1/2012,22.414,0.762,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
9/1/2012,17.435,0.701,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
10/1/2012,11.537,0.561,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
11/1/2012,8.008,0.611,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
12/1/2012,-0.326,0.354,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
1/1/2013,0.579,0.471,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
2/1/2013,1.536,0.848,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
3/1/2013,4.331,0.639,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
4/1/2013,11.426,0.577,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
5/1/2013,14.819,0.646,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
6/1/2013,18.034,0.485,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
7/1/2013,20.99,0.761,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
8/1/2013,21.549,0.809,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
9/1/2013,,,Banja Luka,Bosnia And Herzegovina,44.20N,17.89E
1/1/2012,25.043,0.381,Banjaran,Indonesia,7.23S,107.84E
2/1/2012,25.362,0.34,Banjaran,Indonesia,7.23S,107.84E
3/1/2012,25.339,0.206,Banjaran,Indonesia,7.23S,107.84E
4/1/2012,25.644,0.34,Banjaran,Indonesia,7.23S,107.84E
5/1/2012,25.945,0.278,Banjaran,Indonesia,7.23S,107.84E
6/1/2012,25.409,0.28,Banjaran,Indonesia,7.23S,107.84E
7/1/2012,24.96,0.34,Banjaran,Indonesia,7.23S,107.84E
8/1/2012,25.146,0.228,Banjaran,Indonesia,7.23S,107.84E
9/1/2012,26.09,0.348,Banjaran,Indonesia,7.23S,107.84E
10/1/2012,26.503,0.53,Banjaran,Indonesia,7.23S,107.84E
11/1/2012,26.207,0.386,Banjaran,Indonesia,7.23S,107.84E
12/1/2012,25.456,0.261,Banjaran,Indonesia,7.23S,107.84E
1/1/2013,25.076,0.358,Banjaran,Indonesia,7.23S,107.84E
2/1/2013,25.502,0.355,Banjaran,Indonesia,7.23S,107.84E
3/1/2013,25.63,0.463,Banjaran,Indonesia,7.23S,107.84E
4/1/2013,25.78,0.383,Banjaran,Indonesia,7.23S,107.84E
5/1/2013,25.855,0.269,Banjaran,Indonesia,7.23S,107.84E
6/1/2013,25.64,0.471,Banjaran,Indonesia,7.23S,107.84E
7/1/2013,24.891,0.869,Banjaran,Indonesia,7.23S,107.84E
8/1/2013,25.459,0.554,Banjaran,Indonesia,7.23S,107.84E
9/1/2013,,,Banjaran,Indonesia,7.23S,107.84E
1/1/2012,26.494,0.377,Banjarmasin,Indonesia,4.02S,114.91E
2/1/2012,26.785,0.208,Banjarmasin,Indonesia,4.02S,114.91E
3/1/2012,27.307,0.179,Banjarmasin,Indonesia,4.02S,114.91E
4/1/2012,27.591,0.192,Banjarmasin,Indonesia,4.02S,114.91E
5/1/2012,27.775,0.147,Banjarmasin,Indonesia,4.02S,114.91E
6/1/2012,27.241,0.288,Banjarmasin,Indonesia,4.02S,114.91E
7/1/2012,26.242,0.434,Banjarmasin,Indonesia,4.02S,114.91E
8/1/2012,26.667,0.355,Banjarmasin,Indonesia,4.02S,114.91E
9/1/2012,27.18,0.307,Banjarmasin,Indonesia,4.02S,114.91E
10/1/2012,27.636,0.53,Banjarmasin,Indonesia,4.02S,114.91E
11/1/2012,27.581,0.238,Banjarmasin,Indonesia,4.02S,114.91E
12/1/2012,26.853,0.312,Banjarmasin,Indonesia,4.02S,114.91E
1/1/2013,26.864,0.356,Banjarmasin,Indonesia,4.02S,114.91E
2/1/2013,26.512,0.912,Banjarmasin,Indonesia,4.02S,114.91E
3/1/2013,27.618,0.535,Banjarmasin,Indonesia,4.02S,114.91E
4/1/2013,27.786,0.199,Banjarmasin,Indonesia,4.02S,114.91E
5/1/2013,27.721,0.28,Banjarmasin,Indonesia,4.02S,114.91E
6/1/2013,27.862,0.63,Banjarmasin,Indonesia,4.02S,114.91E
7/1/2013,26.568,0.472,Banjarmasin,Indonesia,4.02S,114.91E
8/1/2013,26.832,0.406,Banjarmasin,Indonesia,4.02S,114.91E
9/1/2013,,,Banjarmasin,Indonesia,4.02S,114.91E
1/1/2012,17.918,0.292,Bankura,India,23.31N,86.50E
2/1/2012,21.696,0.124,Bankura,India,23.31N,86.50E
3/1/2012,26.984,0.152,Bankura,India,23.31N,86.50E
4/1/2012,30.581,0.582,Bankura,India,23.31N,86.50E
5/1/2012,33.048,0.386,Bankura,India,23.31N,86.50E
6/1/2012,32.79,0.776,Bankura,India,23.31N,86.50E
7/1/2012,28.722,0.641,Bankura,India,23.31N,86.50E
8/1/2012,28.523,0.391,Bankura,India,23.31N,86.50E
9/1/2012,28.349,0.402,Bankura,India,23.31N,86.50E
10/1/2012,25.908,0.724,Bankura,India,23.31N,86.50E
11/1/2012,21.76,0.453,Bankura,India,23.31N,86.50E
12/1/2012,18.571,0.938,Bankura,India,23.31N,86.50E
1/1/2013,17.283,0.544,Bankura,India,23.31N,86.50E
2/1/2013,21.352,0.288,Bankura,India,23.31N,86.50E
3/1/2013,26.938,0.406,Bankura,India,23.31N,86.50E
4/1/2013,30.248,0.369,Bankura,India,23.31N,86.50E
5/1/2013,31.957,0.509,Bankura,India,23.31N,86.50E
6/1/2013,30.157,0.612,Bankura,India,23.31N,86.50E
7/1/2013,29.092,0.359,Bankura,India,23.31N,86.50E
8/1/2013,28.515,0.27,Bankura,India,23.31N,86.50E
9/1/2013,,,Bankura,India,23.31N,86.50E
1/1/2012,18.815,0.286,Bansbaria,India,23.31N,88.25E
2/1/2012,22.408,0.138,Bansbaria,India,23.31N,88.25E
3/1/2012,27.878,0.186,Bansbaria,India,23.31N,88.25E
4/1/2012,30.299,0.404,Bansbaria,India,23.31N,88.25E
5/1/2012,32.232,0.346,Bansbaria,India,23.31N,88.25E
6/1/2012,31.959,0.624,Bansbaria,India,23.31N,88.25E
7/1/2012,29.68,0.465,Bansbaria,India,23.31N,88.25E
8/1/2012,29.762,0.499,Bansbaria,India,23.31N,88.25E
9/1/2012,29.653,0.524,Bansbaria,India,23.31N,88.25E
10/1/2012,27.427,0.668,Bansbaria,India,23.31N,88.25E
11/1/2012,23.487,0.298,Bansbaria,India,23.31N,88.25E
12/1/2012,19.621,0.642,Bansbaria,India,23.31N,88.25E
1/1/2013,17.757,0.419,Bansbaria,India,23.31N,88.25E
2/1/2013,21.982,0.489,Bansbaria,India,23.31N,88.25E
3/1/2013,27.702,0.439,Bansbaria,India,23.31N,88.25E
4/1/2013,30.435,0.251,Bansbaria,India,23.31N,88.25E
5/1/2013,30.921,0.241,Bansbaria,India,23.31N,88.25E
6/1/2013,30.618,0.604,Bansbaria,India,23.31N,88.25E
7/1/2013,30,0.447,Bansbaria,India,23.31N,88.25E
8/1/2013,29.539,0.378,Bansbaria,India,23.31N,88.25E
9/1/2013,,,Bansbaria,India,23.31N,88.25E
1/1/2012,11.172,0.581,Bantou,China,24.92N,118.82E
2/1/2012,11.485,0.51,Bantou,China,24.92N,118.82E
3/1/2012,14.653,0.25,Bantou,China,24.92N,118.82E
4/1/2012,19.392,0.335,Bantou,China,24.92N,118.82E
5/1/2012,23.007,0.177,Bantou,China,24.92N,118.82E
6/1/2012,25.135,0.381,Bantou,China,24.92N,118.82E
7/1/2012,28.013,0.278,Bantou,China,24.92N,118.82E
8/1/2012,27.507,0.313,Bantou,China,24.92N,118.82E
9/1/2012,25.513,0.38,Bantou,China,24.92N,118.82E
10/1/2012,22.397,0.597,Bantou,China,24.92N,118.82E
11/1/2012,18.035,0.356,Bantou,China,24.92N,118.82E
12/1/2012,13.4,0.394,Bantou,China,24.92N,118.82E
1/1/2013,11.82,0.561,Bantou,China,24.92N,118.82E
2/1/2013,13.709,0.582,Bantou,China,24.92N,118.82E
3/1/2013,15.599,0.753,Bantou,China,24.92N,118.82E
4/1/2013,17.394,0.948,Bantou,China,24.92N,118.82E
5/1/2013,22.713,0.638,Bantou,China,24.92N,118.82E
6/1/2013,25.803,0.331,Bantou,China,24.92N,118.82E
7/1/2013,27.902,0.577,Bantou,China,24.92N,118.82E
8/1/2013,28.228,0.482,Bantou,China,24.92N,118.82E
9/1/2013,,,Bantou,China,24.92N,118.82E
1/1/2012,26.94,0.409,Banyuwangi,Indonesia,8.84S,114.32E
2/1/2012,27.384,0.366,Banyuwangi,Indonesia,8.84S,114.32E
3/1/2012,27.212,0.555,Banyuwangi,Indonesia,8.84S,114.32E
4/1/2012,27.628,0.616,Banyuwangi,Indonesia,8.84S,114.32E
5/1/2012,27.169,0.4,Banyuwangi,Indonesia,8.84S,114.32E
6/1/2012,26.244,0.413,Banyuwangi,Indonesia,8.84S,114.32E
7/1/2012,25.404,0.391,Banyuwangi,Indonesia,8.84S,114.32E
8/1/2012,25.206,0.451,Banyuwangi,Indonesia,8.84S,114.32E
9/1/2012,25.715,0.547,Banyuwangi,Indonesia,8.84S,114.32E
10/1/2012,27.166,0.344,Banyuwangi,Indonesia,8.84S,114.32E
11/1/2012,27.677,0.582,Banyuwangi,Indonesia,8.84S,114.32E
12/1/2012,27.468,0.366,Banyuwangi,Indonesia,8.84S,114.32E
1/1/2013,27.325,0.303,Banyuwangi,Indonesia,8.84S,114.32E
2/1/2013,27.945,0.28,Banyuwangi,Indonesia,8.84S,114.32E
3/1/2013,27.94,0.204,Banyuwangi,Indonesia,8.84S,114.32E
4/1/2013,27.782,0.513,Banyuwangi,Indonesia,8.84S,114.32E
5/1/2013,27.416,0.444,Banyuwangi,Indonesia,8.84S,114.32E
6/1/2013,26.98,0.589,Banyuwangi,Indonesia,8.84S,114.32E
7/1/2013,25.622,0.247,Banyuwangi,Indonesia,8.84S,114.32E
8/1/2013,25.495,0.359,Banyuwangi,Indonesia,8.84S,114.32E
9/1/2013,,,Banyuwangi,Indonesia,8.84S,114.32E
1/1/2012,-9.537,0.592,Baoding,China,39.38N,114.45E
2/1/2012,-6.472,0.586,Baoding,China,39.38N,114.45E
3/1/2012,1.324,0.386,Baoding,China,39.38N,114.45E
4/1/2012,11.602,0.476,Baoding,China,39.38N,114.45E
5/1/2012,18.007,0.596,Baoding,China,39.38N,114.45E
6/1/2012,20.396,0.694,Baoding,China,39.38N,114.45E
7/1/2012,22.833,0.508,Baoding,China,39.38N,114.45E
8/1/2012,21.189,0.393,Baoding,China,39.38N,114.45E
9/1/2012,15.641,0.499,Baoding,China,39.38N,114.45E
10/1/2012,9.374,0.364,Baoding,China,39.38N,114.45E
11/1/2012,-0.951,0.706,Baoding,China,39.38N,114.45E
12/1/2012,-9.45,0.816,Baoding,China,39.38N,114.45E
1/1/2013,-9.492,0.576,Baoding,China,39.38N,114.45E
2/1/2013,-5.407,0.551,Baoding,China,39.38N,114.45E
3/1/2013,3.133,0.868,Baoding,China,39.38N,114.45E
4/1/2013,8.041,0.274,Baoding,China,39.38N,114.45E
5/1/2013,17.762,0.924,Baoding,China,39.38N,114.45E
6/1/2013,20.513,0.744,Baoding,China,39.38N,114.45E
7/1/2013,22.848,0.904,Baoding,China,39.38N,114.45E
8/1/2013,22.473,0.24,Baoding,China,39.38N,114.45E
9/1/2013,,,Baoding,China,39.38N,114.45E
1/1/2012,-2.743,0.593,Baoji,China,34.56N,107.03E
2/1/2012,-0.408,0.311,Baoji,China,34.56N,107.03E
3/1/2012,5.871,0.387,Baoji,China,34.56N,107.03E
4/1/2012,13.757,0.519,Baoji,China,34.56N,107.03E
5/1/2012,17.54,0.365,Baoji,China,34.56N,107.03E
6/1/2012,21.318,1.017,Baoji,China,34.56N,107.03E
7/1/2012,23.193,1.388,Baoji,China,34.56N,107.03E
8/1/2012,22.641,0.67,Baoji,China,34.56N,107.03E
9/1/2012,15.997,1.042,Baoji,China,34.56N,107.03E
10/1/2012,11.216,0.62,Baoji,China,34.56N,107.03E
11/1/2012,4.069,0.615,Baoji,China,34.56N,107.03E
12/1/2012,-0.801,0.496,Baoji,China,34.56N,107.03E
1/1/2013,-1.868,0.466,Baoji,China,34.56N,107.03E
2/1/2013,2.146,0.636,Baoji,China,34.56N,107.03E
3/1/2013,9.545,0.581,Baoji,China,34.56N,107.03E
4/1/2013,12.183,1.508,Baoji,China,34.56N,107.03E
5/1/2013,17.692,0.598,Baoji,China,34.56N,107.03E
6/1/2013,22.291,0.492,Baoji,China,34.56N,107.03E
7/1/2013,23.73,0.774,Baoji,China,34.56N,107.03E
8/1/2013,23.162,0.635,Baoji,China,34.56N,107.03E
9/1/2013,,,Baoji,China,34.56N,107.03E
1/1/2012,-21.47,1.054,Baoshan,China,47.42N,131.45E
2/1/2012,-15.809,0.227,Baoshan,China,47.42N,131.45E
3/1/2012,-6.123,0.254,Baoshan,China,47.42N,131.45E
4/1/2012,5.065,0.445,Baoshan,China,47.42N,131.45E
5/1/2012,14.753,0.305,Baoshan,China,47.42N,131.45E
6/1/2012,19.912,0.167,Baoshan,China,47.42N,131.45E
7/1/2012,22.119,0.384,Baoshan,China,47.42N,131.45E
8/1/2012,20.757,0.23,Baoshan,China,47.42N,131.45E
9/1/2012,15.495,0.562,Baoshan,China,47.42N,131.45E
10/1/2012,4.725,0.227,Baoshan,China,47.42N,131.45E
11/1/2012,-5.626,0.417,Baoshan,China,47.42N,131.45E
12/1/2012,-20.304,1.156,Baoshan,China,47.42N,131.45E
1/1/2013,-21.747,0.489,Baoshan,China,47.42N,131.45E
2/1/2013,-17.178,0.792,Baoshan,China,47.42N,131.45E
3/1/2013,-9.064,0.728,Baoshan,China,47.42N,131.45E
4/1/2013,3.009,0.417,Baoshan,China,47.42N,131.45E
5/1/2013,14.713,0.875,Baoshan,China,47.42N,131.45E
6/1/2013,19.938,0.411,Baoshan,China,47.42N,131.45E
7/1/2013,22.236,0.386,Baoshan,China,47.42N,131.45E
8/1/2013,20.591,0.335,Baoshan,China,47.42N,131.45E
9/1/2013,,,Baoshan,China,47.42N,131.45E
1/1/2012,18.815,0.286,Barakpur,India,23.31N,88.25E
2/1/2012,22.408,0.138,Barakpur,India,23.31N,88.25E
3/1/2012,27.878,0.186,Barakpur,India,23.31N,88.25E
4/1/2012,30.299,0.404,Barakpur,India,23.31N,88.25E
5/1/2012,32.232,0.346,Barakpur,India,23.31N,88.25E
6/1/2012,31.959,0.624,Barakpur,India,23.31N,88.25E
7/1/2012,29.68,0.465,Barakpur,India,23.31N,88.25E
8/1/2012,29.762,0.499,Barakpur,India,23.31N,88.25E
9/1/2012,29.653,0.524,Barakpur,India,23.31N,88.25E
10/1/2012,27.427,0.668,Barakpur,India,23.31N,88.25E
11/1/2012,23.487,0.298,Barakpur,India,23.31N,88.25E
12/1/2012,19.621,0.642,Barakpur,India,23.31N,88.25E
1/1/2013,17.757,0.419,Barakpur,India,23.31N,88.25E
2/1/2013,21.982,0.489,Barakpur,India,23.31N,88.25E
3/1/2013,27.702,0.439,Barakpur,India,23.31N,88.25E
4/1/2013,30.435,0.251,Barakpur,India,23.31N,88.25E
5/1/2013,30.921,0.241,Barakpur,India,23.31N,88.25E
6/1/2013,30.618,0.604,Barakpur,India,23.31N,88.25E
7/1/2013,30,0.447,Barakpur,India,23.31N,88.25E
8/1/2013,29.539,0.378,Barakpur,India,23.31N,88.25E
9/1/2013,,,Barakpur,India,23.31N,88.25E
1/1/2012,18.815,0.286,Baranagar,India,23.31N,88.25E
2/1/2012,22.408,0.138,Baranagar,India,23.31N,88.25E
3/1/2012,27.878,0.186,Baranagar,India,23.31N,88.25E
4/1/2012,30.299,0.404,Baranagar,India,23.31N,88.25E
5/1/2012,32.232,0.346,Baranagar,India,23.31N,88.25E
6/1/2012,31.959,0.624,Baranagar,India,23.31N,88.25E
7/1/2012,29.68,0.465,Baranagar,India,23.31N,88.25E
8/1/2012,29.762,0.499,Baranagar,India,23.31N,88.25E
9/1/2012,29.653,0.524,Baranagar,India,23.31N,88.25E
10/1/2012,27.427,0.668,Baranagar,India,23.31N,88.25E
11/1/2012,23.487,0.298,Baranagar,India,23.31N,88.25E
12/1/2012,19.621,0.642,Baranagar,India,23.31N,88.25E
1/1/2013,17.757,0.419,Baranagar,India,23.31N,88.25E
2/1/2013,21.982,0.489,Baranagar,India,23.31N,88.25E
3/1/2013,27.702,0.439,Baranagar,India,23.31N,88.25E
4/1/2013,30.435,0.251,Baranagar,India,23.31N,88.25E
5/1/2013,30.921,0.241,Baranagar,India,23.31N,88.25E
6/1/2013,30.618,0.604,Baranagar,India,23.31N,88.25E
7/1/2013,30,0.447,Baranagar,India,23.31N,88.25E
8/1/2013,29.539,0.378,Baranagar,India,23.31N,88.25E
9/1/2013,,,Baranagar,India,23.31N,88.25E
1/1/2012,18.815,0.286,Barasat,India,23.31N,88.25E
2/1/2012,22.408,0.138,Barasat,India,23.31N,88.25E
3/1/2012,27.878,0.186,Barasat,India,23.31N,88.25E
4/1/2012,30.299,0.404,Barasat,India,23.31N,88.25E
5/1/2012,32.232,0.346,Barasat,India,23.31N,88.25E
6/1/2012,31.959,0.624,Barasat,India,23.31N,88.25E
7/1/2012,29.68,0.465,Barasat,India,23.31N,88.25E
8/1/2012,29.762,0.499,Barasat,India,23.31N,88.25E
9/1/2012,29.653,0.524,Barasat,India,23.31N,88.25E
10/1/2012,27.427,0.668,Barasat,India,23.31N,88.25E
11/1/2012,23.487,0.298,Barasat,India,23.31N,88.25E
12/1/2012,19.621,0.642,Barasat,India,23.31N,88.25E
1/1/2013,17.757,0.419,Barasat,India,23.31N,88.25E
2/1/2013,21.982,0.489,Barasat,India,23.31N,88.25E
3/1/2013,27.702,0.439,Barasat,India,23.31N,88.25E
4/1/2013,30.435,0.251,Barasat,India,23.31N,88.25E
5/1/2013,30.921,0.241,Barasat,India,23.31N,88.25E
